"id","productType","name.en","categories","slug.en","_hasStagedChanges","_published","tax","createdAt","lastModifiedAt","variantId","sku","images","prices","netweight","grossweight","weightunitcode","sapvariant","EAN","size","length","sortcode","brand","articlename","colorcode","colordescription","gender.en","gender.nl-BE","gender.nl-NL","season","seasonyear","material.en","material.nl-NL","material.nl-BE","closure.en","closure.nl-NL","closure.nl-BE","fit.en","fit.nl-NL","fit.nl-BE","lengthdescription.en","lengthdescription.nl-NL","lengthdescription.nl-BE","productName","webcolor.en","fabric.en","waist.en","print.en","firstdelivery"
"f917505e-248c-425f-883c-c10f7453b127","Clothing","JEANS GARCIA RUSSO MEN","heren-skinny-fit","jeans-garcia-russo-men","true","true","VAT","2019-02-20T17:45:53.765Z","2019-03-05T10:33:03.632Z",1,"8718211927482","","EUR 9000","800","920","G","21361002","8718211927482","27","32",4,"garcia","Russo","2501","coated used","Men",,,"NOS","2017","98% Cotton, 2% Elasthan",,,"Zip closure",,,"Tapered fit",,,"Normal length",,,"","Blue","","","",""
"f917505e-248c-425f-883c-c10f7453b127","Clothing","JEANS GARCIA RUSSO MEN","heren-skinny-fit","jeans-garcia-russo-men","true","true","VAT","2019-02-20T17:45:53.765Z","2019-03-05T10:33:03.632Z",2,8718211927499,"","","800","920","G","21361002","8718211927499","28","32",5,"garcia","Russo","2501","coated used","Men",,,"NOS","2017","98% Cotton, 2% Elasthan",,,"Zip closure",,,"Tapered fit",,,"Normal length",,,"","Blue","","","",""
"a9b1f3ce-a601-424f-b7b9-7a20e22799c1","Clothing","Shirt Garcia A91025 MEN","heren-shirt","shirt-garcia-a91025-men","true","true","VAT","2019-02-27T11:19:33.417Z","2019-03-06T10:55:56.689Z",1,"8718212587913","https://jeanscentre-static.joggroup.net/sys-master/images/ha9/hf0/9027232661534/8718212587913_1_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/ha7/hf3/9027232727070/8718212587913_1_W220xH293|Default;https://jeanscentre-static.joggroup.net/sys-master/images/h68/hf4/9027232792606/8718212587913_1_W45xH60|Thumbnail;https://jeanscentre-static.joggroup.net/sys-master/images/h97/hed/9027232595998/8718212587913_1_W1200xH1600|Zoom;https://jeanscentre-static.joggroup.net/sys-master/images/h0c/hb7/9027233120286/8718212587913_2_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/h5e/hb6/9027233185822/8718212587913_2_W220xH293|ProductLister;https://jeanscentre-static.joggroup.net/sys-master/images/h4d/hb3/9027233251358/8718212587913_2_W45xH60|BundleThumb;https://jeanscentre-static.joggroup.net/sys-master/images/h8e/haf/9027233382430/8718212587913_2_W160xH120|StoreThumb","BE-EUR 3999#BE-webshop","250","288","G","28222001","8718212587913","S","",40,"Garcia","A91025","2706","dark apricot","Men",,,"VJ","2019","100% Cotton",,,"Button closure",,,"Regular fit",,,"Long sleeves",,,"A91025_2706-DARK-APRICOT","","","","",""
"a9b1f3ce-a601-424f-b7b9-7a20e22799c1","Clothing","Shirt Garcia A91025 MEN","heren-shirt","shirt-garcia-a91025-men","true","true","VAT","2019-02-27T11:19:33.417Z","2019-03-06T10:55:56.689Z",2,"8718212587920","https://jeanscentre-static.joggroup.net/sys-master/images/ha9/hf0/9027232661534/8718212587913_1_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/ha7/hf3/9027232727070/8718212587913_1_W220xH293|Default;https://jeanscentre-static.joggroup.net/sys-master/images/h68/hf4/9027232792606/8718212587913_1_W45xH60|Thumbnail;https://jeanscentre-static.joggroup.net/sys-master/images/h97/hed/9027232595998/8718212587913_1_W1200xH1600|Zoom;https://jeanscentre-static.joggroup.net/sys-master/images/h0c/hb7/9027233120286/8718212587913_2_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/h5e/hb6/9027233185822/8718212587913_2_W220xH293|ProductLister;https://jeanscentre-static.joggroup.net/sys-master/images/h4d/hb3/9027233251358/8718212587913_2_W45xH60|BundleThumb;https://jeanscentre-static.joggroup.net/sys-master/images/h8e/haf/9027233382430/8718212587913_2_W160xH120|StoreThumb","BE-EUR 3999#BE-webshop","250","288","G","28222002","8718212587920","M","",41,"Garcia","A91025","2706","dark apricot","Men",,,"VJ","2019","100% Cotton",,,"Button closure",,,"Regular fit",,,"Long sleeves",,,"A91025_2706-DARK-APRICOT","","","","",""
"a9b1f3ce-a601-424f-b7b9-7a20e22799c1","Clothing","Shirt Garcia A91025 MEN","heren-shirt","shirt-garcia-a91025-men","true","true","VAT","2019-02-27T11:19:33.417Z","2019-03-06T10:55:56.689Z",3,"8718212587937","https://jeanscentre-static.joggroup.net/sys-master/images/ha9/hf0/9027232661534/8718212587913_1_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/ha7/hf3/9027232727070/8718212587913_1_W220xH293|Default;https://jeanscentre-static.joggroup.net/sys-master/images/h68/hf4/9027232792606/8718212587913_1_W45xH60|Thumbnail;https://jeanscentre-static.joggroup.net/sys-master/images/h97/hed/9027232595998/8718212587913_1_W1200xH1600|Zoom;https://jeanscentre-static.joggroup.net/sys-master/images/h0c/hb7/9027233120286/8718212587913_2_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/h5e/hb6/9027233185822/8718212587913_2_W220xH293|ProductLister;https://jeanscentre-static.joggroup.net/sys-master/images/h4d/hb3/9027233251358/8718212587913_2_W45xH60|BundleThumb;https://jeanscentre-static.joggroup.net/sys-master/images/h8e/haf/9027233382430/8718212587913_2_W160xH120|StoreThumb","BE-EUR 3999#BE-webshop","250","288","G","28222003","8718212587937","L","",42,"Garcia","A91025","2706","dark apricot","Men",,,"VJ","2019","100% Cotton",,,"Button closure",,,"Regular fit",,,"Long sleeves",,,"A91025_2706-DARK-APRICOT","","","","",""
"a9b1f3ce-a601-424f-b7b9-7a20e22799c1","Clothing","Shirt Garcia A91025 MEN","heren-shirt","shirt-garcia-a91025-men","true","true","VAT","2019-02-27T11:19:33.417Z","2019-03-06T10:55:56.689Z",4,"8718212587944","https://jeanscentre-static.joggroup.net/sys-master/images/ha9/hf0/9027232661534/8718212587913_1_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/ha7/hf3/9027232727070/8718212587913_1_W220xH293|Default;https://jeanscentre-static.joggroup.net/sys-master/images/h68/hf4/9027232792606/8718212587913_1_W45xH60|Thumbnail;https://jeanscentre-static.joggroup.net/sys-master/images/h97/hed/9027232595998/8718212587913_1_W1200xH1600|Zoom;https://jeanscentre-static.joggroup.net/sys-master/images/h0c/hb7/9027233120286/8718212587913_2_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/h5e/hb6/9027233185822/8718212587913_2_W220xH293|ProductLister;https://jeanscentre-static.joggroup.net/sys-master/images/h4d/hb3/9027233251358/8718212587913_2_W45xH60|BundleThumb;https://jeanscentre-static.joggroup.net/sys-master/images/h8e/haf/9027233382430/8718212587913_2_W160xH120|StoreThumb","BE-EUR 4100#BE-webshop","250","288","G","28222004","8718212587944","XL","",43,"Garcia","A91025","2706","dark apricot","Men",,,"VJ","2019","100% Cotton",,,"Button closure",,,"Regular fit",,,"Long sleeves",,,"A91025_2706-DARK-APRICOT","","","","",""
"a9b1f3ce-a601-424f-b7b9-7a20e22799c1","Clothing","Shirt Garcia A91025 MEN","heren-shirt","shirt-garcia-a91025-men","true","true","VAT","2019-02-27T11:19:33.417Z","2019-03-06T10:55:56.689Z",5,"8718212587951","https://jeanscentre-static.joggroup.net/sys-master/images/ha9/hf0/9027232661534/8718212587913_1_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/ha7/hf3/9027232727070/8718212587913_1_W220xH293|Default;https://jeanscentre-static.joggroup.net/sys-master/images/h68/hf4/9027232792606/8718212587913_1_W45xH60|Thumbnail;https://jeanscentre-static.joggroup.net/sys-master/images/h97/hed/9027232595998/8718212587913_1_W1200xH1600|Zoom;https://jeanscentre-static.joggroup.net/sys-master/images/h0c/hb7/9027233120286/8718212587913_2_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/h5e/hb6/9027233185822/8718212587913_2_W220xH293|ProductLister;https://jeanscentre-static.joggroup.net/sys-master/images/h4d/hb3/9027233251358/8718212587913_2_W45xH60|BundleThumb;https://jeanscentre-static.joggroup.net/sys-master/images/h8e/haf/9027233382430/8718212587913_2_W160xH120|StoreThumb","BE-EUR 3999#BE-webshop","250","288","G","28222005","8718212587951","XXL","",44,"Garcia","A91025","2706","dark apricot","Men",,,"VJ","2019","100% Cotton",,,"Button closure",,,"Regular fit",,,"Long sleeves",,,"A91025_2706-DARK-APRICOT","","","","",""
"a9b1f3ce-a601-424f-b7b9-7a20e22799c1","Clothing","Shirt Garcia A91025 MEN","heren-shirt","shirt-garcia-a91025-men","true","true","VAT","2019-02-27T11:19:33.417Z","2019-03-06T10:55:56.689Z",6,"8718212587968","https://jeanscentre-static.joggroup.net/sys-master/images/ha9/hf0/9027232661534/8718212587913_1_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/ha7/hf3/9027232727070/8718212587913_1_W220xH293|Default;https://jeanscentre-static.joggroup.net/sys-master/images/h68/hf4/9027232792606/8718212587913_1_W45xH60|Thumbnail;https://jeanscentre-static.joggroup.net/sys-master/images/h97/hed/9027232595998/8718212587913_1_W1200xH1600|Zoom;https://jeanscentre-static.joggroup.net/sys-master/images/h0c/hb7/9027233120286/8718212587913_2_W480xH640|ProductImage;https://jeanscentre-static.joggroup.net/sys-master/images/h5e/hb6/9027233185822/8718212587913_2_W220xH293|ProductLister;https://jeanscentre-static.joggroup.net/sys-master/images/h4d/hb3/9027233251358/8718212587913_2_W45xH60|BundleThumb;https://jeanscentre-static.joggroup.net/sys-master/images/h8e/haf/9027233382430/8718212587913_2_W160xH120|StoreThumb","BE-EUR 3999#BE-webshop","250","288","G","28222006","8718212587968","XXL","",45,"Garcia","A91025","2706","dark apricot","Men",,,"VJ","2019","100% Cotton",,,"Button closure",,,"Regular fit",,,"Long sleeves",,,"A91025_2706-DARK-APRICOT","","","","",""
